ID,yearID,teamID,lgID,playerID,salary
2013gutieju01,2013,KCA,AL,gutieju01,750000
2013hayesbr01,2013,KCA,AL,hayesbr01,600000
2013herreke01,2013,KCA,AL,herreke01,508175
2013hochelu01,2013,KCA,AL,hochelu01,4560000
2013hollagr01,2013,KCA,AL,hollagr01,539500
2013hosmeer01,2013,KCA,AL,hosmeer01,528250
2013johnsel02,2013,KCA,AL,johnsel02,520500
2013kottage01,2013,KCA,AL,kottage01,1000000
2013mendolu01,2013,KCA,AL,mendolu01,532000
2013moustmi01,2013,KCA,AL,moustmi01,524500
2013perezsa02,2013,KCA,AL,perezsa02,1000000
2013santaer01,2013,KCA,AL,santaer01,13000000
2013shielja02,2013,KCA,AL,shielja02,11000000
2013tejadmi01,2013,KCA,AL,tejadmi01,1100000
2013aybarer01,2013,LAA,AL,aybarer01,8750000
2013blantjo01,2013,LAA,AL,blantjo01,6500000
2013bourjpe01,2013,LAA,AL,bourjpe01,512500
2013burnese01,2013,LAA,AL,burnese01,3625000
2013calhoko01,2013,LAA,AL,calhoko01,491000
2013callaal01,2013,LAA,AL,callaal01,4100000
2013carpeda02,2013,LAA,AL,carpeda02,493000
2013congeha01,2013,LAA,AL,congeha01,495000
2013downssc01,2013,LAA,AL,downssc01,5000000
2013frierer01,2013,LAA,AL,frierer01,530000
2013hamiljo03,2013,LAA,AL,hamiljo03,17400000
2013hansoto01,2013,LAA,AL,hansoto01,3725000
2013hestejo01,2013,LAA,AL,hestejo01,495000
2013iannech01,2013,LAA,AL,iannech01,5050000
2013jepseke01,2013,LAA,AL,jepseke01,1181250
2013jimenlu02,2013,LAA,AL,jimenlu02,490000
2013kendrho01,2013,LAA,AL,kendrho01,9100000
2013pujolal01,2013,LAA,AL,pujolal01,16000000
2013richaga01,2013,LAA,AL,richaga01,495000
2013rominan01,2013,LAA,AL,rominan01,492000
2013troutmi01,2013,LAA,AL,troutmi01,510000
2013trumbma01,2013,LAA,AL,trumbma01,540000
2013vargaja01,2013,LAA,AL,vargaja01,8500000
2013weaveje02,2013,LAA,AL,weaveje02,16200000
2013willije01,2013,LAA,AL,willije01,2000000
2013wilsocj01,2013,LAA,AL,wilsocj01,11500000
2013beckejo02,2013,LAN,NL,beckejo02,17000000
2013belisro01,2013,LAN,NL,belisro01,1450000
2013billich01,2013,LAN,NL,billich01,11000000
2013capuach01,2013,LAN,NL,capuach01,6375000
2013casteal01,2013,LAN,NL,casteal01,490500
2013crawfca02,2013,LAN,NL,crawfca02,20857143
2013cruzlu01,2013,LAN,NL,cruzlu01,505000
2013ellisaj01,2013,LAN,NL,ellisaj01,2000000
2013ellisma01,2013,LAN,NL,ellisma01,5250000
2013ethiean01,2013,LAN,NL,ethiean01,13500000
2013federti01,2013,LAN,NL,federti01,491000
2013fifest01,2013,LAN,NL,fifest01,492500
2013gonzaad01,2013,LAN,NL,gonzaad01,21857143
2013greinza01,2013,LAN,NL,greinza01,21000000
2013guerrma02,2013,LAN,NL,guerrma02,4711499
2013hairsje02,2013,LAN,NL,hairsje02,3750000
2013hernara02,2013,LAN,NL,hernara02,6000000
2013herreel01,2013,LAN,NL,herreel01,492500
2013howeljp01,2013,LAN,NL,howeljp01,2850000
2013janseke01,2013,LAN,NL,janseke01,512000
2013kempma01,2013,LAN,NL,kempma01,20250000
2013kershcl01,2013,LAN,NL,kershcl01,11750000
2013leagubr01,2013,LAN,NL,leagubr01,5500000
2013lillyte01,2013,LAN,NL,lillyte01,13166667
2013puigya01,2013,LAN,NL,puigya01,2000000
2013puntoni01,2013,LAN,NL,puntoni01,1500000
2013ramirha01,2013,LAN,NL,ramirha01,15500000
2013rodrist02,2013,LAN,NL,rodrist02,491500
2013ryuhy01,2013,LAN,NL,ryuhy01,3333333
2013schumsk01,2013,LAN,NL,schumsk01,1500000
2013uribeju01,2013,LAN,NL,uribeju01,7295911
2013walljo02,2013,LAN,NL,walljo02,490500
2013alvarhe01,2013,MIA,NL,alvarhe01,507900
2013brantro01,2013,MIA,NL,brantro01,490000
2013cishest01,2013,MIA,NL,cishest01,505000
2013coghlch01,2013,MIA,NL,coghlch01,503500
2013dobbsgr01,2013,MIA,NL,dobbsgr01,1600000
2013dunnmi01,2013,MIA,NL,dunnmi01,492500
2013eovalna01,2013,MIA,NL,eovalna01,502000
2013hechaad01,2013,MIA,NL,hechaad01,2750000
2013leblawa01,2013,MIA,NL,leblawa01,491500
2013mahonjo01,2013,MIA,NL,mahonjo01,490000
2013mathije01,2013,MIA,NL,mathije01,1500000
2013morrilo01,2013,MIA,NL,morrilo01,491500
2013nolasri01,2013,MIA,NL,nolasri01,11500000
2013olivomi01,2013,MIA,NL,olivomi01,800000
2013pierrju01,2013,MIA,NL,pierrju01,1600000
2013polanpl01,2013,MIA,NL,polanpl01,2750000
2013ramosaj01,2013,MIA,NL,ramosaj01,490000
2013rauchjo01,2013,MIA,NL,rauchjo01,1000000
2013ruggiju01,2013,MIA,NL,ruggiju01,494500
2013skipwky01,2013,MIA,NL,skipwky01,490000
2013solando01,2013,MIA,NL,solando01,491500
2013stantmi03,2013,MIA,NL,stantmi03,537000
2013turneja01,2013,MIA,NL,turneja01,2150000
2013webbry01,2013,MIA,NL,webbry01,975000
2013aokino01,2013,MIL,NL,aokino01,1712500
2013axforjo01,2013,MIL,NL,axforjo01,5000000
2013badenbu01,2013,MIL,NL,badenbu01,1550000
2013betanyu01,2013,MIL,NL,betanyu01,900000
2013biancje01,2013,MIL,NL,biancje01,490000
2013braunry02,2013,MIL,NL,braunry02,9898611
2013daviskh01,2013,MIL,NL,daviskh01,490000
2013estrama01,2013,MIL,NL,estrama01,1955000
2013fiersmi01,2013,MIL,NL,fiersmi01,498000
2013gallayo01,2013,MIL,NL,gallayo01,8000000
2013gomezca01,2013,MIL,NL,gomezca01,4300000
2013gonzaal02,2013,MIL,NL,gonzaal02,1450000
2013gonzami02,2013,MIL,NL,gonzami02,2250000
2013gorzeto01,2013,MIL,NL,gorzeto01,2750000
2013hendeji01,2013,MIL,NL,hendeji01,492000
2013kintzbr01,2013,MIL,NL,kintzbr01,491000
2013lohseky01,2013,MIL,NL,lohseky01,10063922
2013lucrojo01,2013,MIL,NL,lucrojo01,850000
2013maldoma01,2013,MIL,NL,maldoma01,494000
2013narvech01,2013,MIL,NL,narvech01,840000
2013peralwi01,2013,MIL,NL,peralwi01,490000
2013ramirar01,2013,MIL,NL,ramirar01,10000000
2013schaflo01,2013,MIL,NL,schaflo01,490000
2013segurje01,2013,MIL,NL,segurje01,492000
2013weeksri01,2013,MIL,NL,weeksri01,11000000
2013burtoja01,2013,MIN,AL,burtoja01,2050000
2013buterdr01,2013,MIN,AL,buterdr01,700000
2013carroja01,2013,MIN,AL,carroja01,3750000
2013correke01,2013,MIN,AL,correke01,4500000
2013devrico01,2013,MIN,AL,devrico01,500000
2013diamosc01,2013,MIN,AL,diamosc01,530000
2013doumiry01,2013,MIN,AL,doumiry01,3500000
2013doziebr01,2013,MIN,AL,doziebr01,497500
2013duensbr01,2013,MIN,AL,duensbr01,1300000
2013escobed01,2013,MIN,AL,escobed01,495000
2013fienca01,2013,MIN,AL,fienca01,500000
2013floripe01,2013,MIN,AL,floripe01,495000
2013hendrli01,2013,MIN,AL,hendrli01,495000
2013hicksaa01,2013,MIN,AL,hicksaa01,490000
2013mastrda01,2013,MIN,AL,mastrda01,500000
2013mauerjo01,2013,MIN,AL,mauerjo01,23000000
2013morneju01,2013,MIN,AL,morneju01,15000000
2013parmech01,2013,MIN,AL,parmech01,497500
2013pelfrmi01,2013,MIN,AL,pelfrmi01,4000000
2013perkigl01,2013,MIN,AL,perkigl01,2500000
2013plouftr01,2013,MIN,AL,plouftr01,520000
2013pressry01,2013,MIN,AL,pressry01,490000
2013roberty01,2013,MIN,AL,roberty01,495000
2013roenijo01,2013,MIN,AL,roenijo01,505000
2013swarzan01,2013,MIN,AL,swarzan01,502500
2013willijo03,2013,MIN,AL,willijo03,7000000
2013worleva01,2013,MIN,AL,worleva01,525000
2013adamsda02,2013,NYA,AL,adamsda02,540000
2013boescbr01,2013,NYA,AL,boescbr01,1500000
2013cabrace01,2013,NYA,AL,cabrace01,490000
2013canoro01,2013,NYA,AL,canoro01,15000000
2013cervefr01,2013,NYA,AL,cervefr01,515350
2013chambjo03,2013,NYA,AL,chambjo03,1875000
2013eppleco01,2013,NYA,AL,eppleco01,510350
2013gardnbr01,2013,NYA,AL,gardnbr01,2850000
2013grandcu01,2013,NYA,AL,grandcu01,15000000
2013hafnetr01,2013,NYA,AL,hafnetr01,2000000
2013hugheph01,2013,NYA,AL,hugheph01,7150000
2013jeterde01,2013,NYA,AL,jeterde01,16729365
2013kellesh01,2013,NYA,AL,kellesh01,935000
2013kurodhi01,2013,NYA,AL,kurodhi01,15000000
2013loganbo02,2013,NYA,AL,loganbo02,3150000
2013mesame01,2013,NYA,AL,mesame01,490200
2013nixja01,2013,NYA,AL,nixja01,900000
2013novaiv01,2013,NYA,AL,novaiv01,575600
2013nunezed02,2013,NYA,AL,nunezed02,533300
2013pettian01,2013,NYA,AL,pettian01,12000000
2013phelpda01,2013,NYA,AL,phelpda01,512425
2013rapadcl01,2013,NYA,AL,rapadcl01,553625
2013riverma01,2013,NYA,AL,riverma01,10000000
2013roberda08,2013,NYA,AL,roberda08,3100000
2013rodrial01,2013,NYA,AL,rodrial01,29000000
2013sabatcc01,2013,NYA,AL,sabatcc01,24285714
2013stewach01,2013,NYA,AL,stewach01,515100
2013suzukic01,2013,NYA,AL,suzukic01,6500000
2013teixema01,2013,NYA,AL,teixema01,23125000
2013wellsve01,2013,NYA,AL,wellsve01,24642857
2013youklke01,2013,NYA,AL,youklke01,12000000
2013atchisc01,2013,NYN,NL,atchisc01,700000
2013baxtemi01,2013,NYN,NL,baxtemi01,500318
2013buckjo01,2013,NYN,NL,buckjo01,6500000
2013burkegr01,2013,NYN,NL,burkegr01,550000
2013carsoro01,2013,NYN,NL,carsoro01,491375
2013cowgico01,2013,NYN,NL,cowgico01,493520
2013davisik02,2013,NYN,NL,davisik02,3125000
2013dudalu01,2013,NYN,NL,dudalu01,519240
2013edginjo01,2013,NYN,NL,edginjo01,493500
2013familje01,2013,NYN,NL,familje01,491750
2013francfr01,2013,NYN,NL,francfr01,6500000
2013geedi01,2013,NYN,NL,geedi01,527375
2013harvema01,2013,NYN,NL,harvema01,498750
2013hawkila01,2013,NYN,NL,hawkila01,480000
2013hefneje01,2013,NYN,NL,hefneje01,500625
2013laffeaa01,2013,NYN,NL,laffeaa01,480000
2013lutzza01,2013,NYN,NL,lutzza01,490040
2013lyonbr01,2013,NYN,NL,lyonbr01,750000
2013marcush01,2013,NYN,NL,marcush01,4000000
2013mejiaje01,2013,NYN,NL,mejiaje01,494925
2013murphda08,2013,NYN,NL,murphda08,2925000
2013niesejo01,2013,NYN,NL,niesejo01,3050000
2013nieuwki01,2013,NYN,NL,nieuwki01,498124
2013parnebo01,2013,NYN,NL,parnebo01,1700000
2013reckean01,2013,NYN,NL,reckean01,490840
2013ricesc01,2013,NYN,NL,ricesc01,490000
2013tejadru01,2013,NYN,NL,tejadru01,514701
2013turneju01,2013,NYN,NL,turneju01,504547
2013valdejo02,2013,NYN,NL,valdejo02,496645
2013wrighda03,2013,NYN,NL,wrighda03,10192071
2013anderbr04,2013,OAK,AL,anderbr04,5750000
2013balfogr01,2013,OAK,AL,balfogr01,4500000
2013bartoda02,2013,OAK,AL,bartoda02,1100000
2013blacktr01,2013,OAK,AL,blacktr01,550000
2013blevije01,2013,OAK,AL,blevije01,1100000
2013cespeyo01,2013,OAK,AL,cespeyo01,8500000
2013colonba01,2013,OAK,AL,colonba01,3000000
2013cookry01,2013,OAK,AL,cookry01,505000
2013crispco01,2013,OAK,AL,crispco01,7000000
2013donaljo02,2013,OAK,AL,donaljo02,492500
2013doolise01,2013,OAK,AL,doolise01,492500
2013figuepe01,2013,OAK,AL,figuepe01,492500
2013freimna01,2013,OAK,AL,freimna01,490000
2013griffaj01,2013,OAK,AL,griffaj01,492500
2013jasojo01,2013,OAK,AL,jasojo01,1800000
2013lowrije01,2013,OAK,AL,lowrije01,2400000
2013milonto01,2013,OAK,AL,milonto01,495000
2013mossbr01,2013,OAK,AL,mossbr01,1600000
2013neshepa01,2013,OAK,AL,neshepa01,975000
2013norride01,2013,OAK,AL,norride01,492500
2013parkeja02,2013,OAK,AL,parkeja02,495000
2013parrian01,2013,OAK,AL,parrian01,492500
2013reddijo01,2013,OAK,AL,reddijo01,510000
2013resopch01,2013,OAK,AL,resopch01,1350000
2013rosalad01,2013,OAK,AL,rosalad01,700000
2013scribev01,2013,OAK,AL,scribev01,495000
2013sizemsc01,2013,OAK,AL,sizemsc01,500000
2013smithse01,2013,OAK,AL,smithse01,3675000
2013sogarer01,2013,OAK,AL,sogarer01,495000
2013straida01,2013,OAK,AL,straida01,492500
2013youngch04,2013,OAK,AL,youngch04,8700000
2013adamsmi03,2013,PHI,NL,adamsmi03,5000000
2013aumonph01,2013,PHI,NL,aumonph01,490000
2013bastaan01,2013,PHI,NL,bastaan01,1400000
2013browndo01,2013,PHI,NL,browndo01,500000
2013durbich01,2013,PHI,NL,durbich01,850000
2013frandke01,2013,PHI,NL,frandke01,850000
2013galvifr01,2013,PHI,NL,galvifr01,490000
2013hallaro01,2013,PHI,NL,hallaro01,20000000
2013hamelco01,2013,PHI,NL,hamelco01,20500000
2013horstje01,2013,PHI,NL,horstje01,497000
2013howarry01,2013,PHI,NL,howarry01,20000000
2013kendrky01,2013,PHI,NL,kendrky01,4500000
2013kratzer01,2013,PHI,NL,kratzer01,496000
2013lannajo01,2013,PHI,NL,lannajo01,2500000
2013leecl02,2013,PHI,NL,leecl02,25000000
2013maybejo02,2013,PHI,NL,maybejo02,517000
2013nixla01,2013,PHI,NL,nixla01,1350000
2013papeljo01,2013,PHI,NL,papeljo01,13000000
2013reverbe01,2013,PHI,NL,reverbe01,515000
2013rolliji01,2013,PHI,NL,rolliji01,11000000
2013ruizca01,2013,PHI,NL,ruizca01,5000000
2013stutemi01,2013,PHI,NL,stutemi01,492500
2013utleych01,2013,PHI,NL,utleych01,15285714
2013valdera02,2013,PHI,NL,valdera02,505000
2013youngde03,2013,PHI,NL,youngde03,750000
2013youngmi02,2013,PHI,NL,youngmi02,18374975
2013alvarpe01,2013,PIT,NL,alvarpe01,700000
2013barmecl01,2013,PIT,NL,barmecl01,5500000
2013burneaj01,2013,PIT,NL,burneaj01,16500000
2013gomezje01,2013,PIT,NL,gomezje01,500000
2013grillja01,2013,PIT,NL,grillja01,2500000
2013harrijo05,2013,PIT,NL,harrijo05,503000
2013hugheja02,2013,PIT,NL,hugheja02,504500
2013ingebr01,2013,PIT,NL,ingebr01,1250000
2013jonesga02,2013,PIT,NL,jonesga02,4500000
2013lerouch01,2013,PIT,NL,lerouch01,502000
2013liriafr01,2013,PIT,NL,liriafr01,1000000
2013lockeje01,2013,PIT,NL,lockeje01,497500
2013martest01,2013,PIT,NL,martest01,500000
2013martiru01,2013,PIT,NL,martiru01,7500000
2013mccutan01,2013,PIT,NL,mccutan01,4708333
2013mcdonja03,2013,PIT,NL,mcdonja03,3025000
2013mcdonjo03,2013,PIT,NL,mcdonjo03,1500000
2013mckenmi01,2013,PIT,NL,mckenmi01,505000
2013melanma01,2013,PIT,NL,melanma01,521000
2013mortoch02,2013,PIT,NL,mortoch02,2000000
2013rodriwa01,2013,PIT,NL,rodriwa01,13500000
2013sanchga01,2013,PIT,NL,sanchga01,1750000
2013sanchjo01,2013,PIT,NL,sanchjo01,1375000
2013snidetr01,2013,PIT,NL,snidetr01,505000
2013tabatjo01,2013,PIT,NL,tabatjo01,916667
2013walkene01,2013,PIT,NL,walkene01,3300000
2013watsoto01,2013,PIT,NL,watsoto01,505500
2013wilsoju10,2013,PIT,NL,wilsoju10,493500
2013alonsyo01,2013,SDN,NL,alonsyo01,1120000
2013amarial01,2013,SDN,NL,amarial01,497400
2013bakerjo01,2013,SDN,NL,bakerjo01,930000
2013bassan01,2013,SDN,NL,bassan01,503600
2013blankky01,2013,SDN,NL,blankky01,605000
2013brachbr01,2013,SDN,NL,brachbr01,498200
2013cabreev01,2013,SDN,NL,cabreev01,1275000
2013cashnan01,2013,SDN,NL,cashnan01,500800
2013denorch01,2013,SDN,NL,denorch01,2000000
2013forsylo01,2013,SDN,NL,forsylo01,499000
2013grandya01,2013,SDN,NL,grandya01,990000
2013gregelu01,2013,SDN,NL,gregelu01,3200000
2013guzmaje01,2013,SDN,NL,guzmaje01,503200
2013headlch01,2013,SDN,NL,headlch01,8575000
2013hundlni01,2013,SDN,NL,hundlni01,3000000
2013kotsama01,2013,SDN,NL,kotsama01,1300000
2013layneto01,2013,SDN,NL,layneto01,491300
2013marquja01,2013,SDN,NL,marquja01,3000000
2013maybica01,2013,SDN,NL,maybica01,3100000
2013quentca01,2013,SDN,NL,quentca01,9500000
2013richacl01,2013,SDN,NL,richacl01,5240000
2013rossty01,2013,SDN,NL,rossty01,500500
2013streehu01,2013,SDN,NL,streehu01,7000000
2013stulter01,2013,SDN,NL,stulter01,507600
2013thatcjo01,2013,SDN,NL,thatcjo01,1350000
2013thayeda01,2013,SDN,NL,thayeda01,498900
2013venabwi01,2013,SDN,NL,venabwi01,2675000
2013volqued01,2013,SDN,NL,volqued01,5725000
2013ackledu01,2013,SEA,AL,ackledu01,2700000
2013andinro01,2013,SEA,AL,andinro01,1600000
2013bayja01,2013,SEA,AL,bayja01,1000000
2013beavabl01,2013,SEA,AL,beavabl01,506700
2013cappsca01,2013,SEA,AL,cappsca01,491700
2013furbuch01,2013,SEA,AL,furbuch01,504500
2013gutiefr01,2013,SEA,AL,gutiefr01,7312500
2013hernafe02,2013,SEA,AL,hernafe02,20557143
2013ibanera01,2013,SEA,AL,ibanera01,2750000
2013iwakuhi01,2013,SEA,AL,iwakuhi01,6500000
2013loeka01,2013,SEA,AL,loeka01,1050000
2013luetglu01,2013,SEA,AL,luetglu01,495500
2013maurebr01,2013,SEA,AL,maurebr01,490000
2013monteje01,2013,SEA,AL,monteje01,503300
2013moralke01,2013,SEA,AL,moralke01,5250000
2013morsemi01,2013,SEA,AL,morsemi01,7000000
2013perezol01,2013,SEA,AL,perezol01,1500000
2013pryorst01,2013,SEA,AL,pryorst01,492200
2013ryanbr01,2013,SEA,AL,ryanbr01,3250000
2013saundjo01,2013,SEA,AL,saundjo01,6000000
2013saundmi01,2013,SEA,AL,saundmi01,512600
2013seageky01,2013,SEA,AL,seageky01,510400
2013shoppke01,2013,SEA,AL,shoppke01,1500000
2013smoakju01,2013,SEA,AL,smoakju01,514000
2013wellsca01,2013,SEA,AL,wellsca01,505400
2013wilheto01,2013,SEA,AL,wilheto01,509100
2013abreuto01,2013,SFN,NL,abreuto01,498000
2013affelje01,2013,SFN,NL,affelje01,6000000
2013ariasjo01,2013,SFN,NL,ariasjo01,925000
2013beltbr01,2013,SFN,NL,beltbr01,531500
2013blancgr01,2013,SFN,NL,blancgr01,1350000
2013bumgama01,2013,SFN,NL,bumgama01,916667
2013cainma01,2013,SFN,NL,cainma01,20833333
2013crawfbr01,2013,SFN,NL,crawfbr01,530000
2013garcija01,2013,SFN,NL,garcija01,4166667
2013gaudich01,2013,SFN,NL,gaudich01,750000
2013kontoge01,2013,SFN,NL,kontoge01,494500
2013linceti01,2013,SFN,NL,linceti01,22250000
2013lopezja02,2013,SFN,NL,lopezja02,4250000
2013machije01,2013,SFN,NL,machije01,490500
2013mijarjo01,2013,SFN,NL,mijarjo01,1800000
2013paganan01,2013,SFN,NL,paganan01,8250000
2013peguefr01,2013,SFN,NL,peguefr01,490500
2013pencehu01,2013,SFN,NL,pencehu01,13800000
2013pillbr01,2013,SFN,NL,pillbr01,494000
2013poseybu01,2013,SFN,NL,poseybu01,8000000
2013romose01,2013,SFN,NL,romose01,3500000
2013sanchhe01,2013,SFN,NL,sanchhe01,502500
2013sandopa01,2013,SFN,NL,sandopa01,5700000
2013scutama01,2013,SFN,NL,scutama01,6666667
2013surkaer01,2013,SFN,NL,surkaer01,490500
2013torrean02,2013,SFN,NL,torrean02,1500000
2013vogelry01,2013,SFN,NL,vogelry01,5000000
2013zitoba01,2013,SFN,NL,zitoba01,20000000
2013adamsma01,2013,SLN,NL,adamsma01,490000
2013beltrca01,2013,SLN,NL,beltrca01,13000000
2013boggsmi01,2013,SLN,NL,boggsmi01,1475000
2013carpema01,2013,SLN,NL,carpema01,504000
2013chambad01,2013,SLN,NL,chambad01,490000
2013choatra01,2013,SLN,NL,choatra01,1500000
2013cletoma01,2013,SLN,NL,cletoma01,490000
2013craigal01,2013,SLN,NL,craigal01,1750000
2013cruzto03,2013,SLN,NL,cruzto03,503000
2013descada01,2013,SLN,NL,descada01,511000
2013freesda01,2013,SLN,NL,freesda01,3150000
2013garcija02,2013,SLN,NL,garcija02,5875000
2013hollima01,2013,SLN,NL,hollima01,16272110
2013jacksry02,2013,SLN,NL,jacksry02,490000
2013jayjo02,2013,SLN,NL,jayjo02,524000
2013kellyjo05,2013,SLN,NL,kellyjo05,493000
2013kozmape01,2013,SLN,NL,kozmape01,490000
2013lynnla01,2013,SLN,NL,lynnla01,513000
2013millesh01,2013,SLN,NL,millesh01,490000
2013molinya01,2013,SLN,NL,molinya01,14200000
2013mujiced01,2013,SLN,NL,mujiced01,3200000
2013robinsh01,2013,SLN,NL,robinsh01,498000
2013rosentr01,2013,SLN,NL,rosentr01,490000
2013rzepcma01,2013,SLN,NL,rzepcma01,1100000
2013salasfe01,2013,SLN,NL,salasfe01,512000
2013wainwad01,2013,SLN,NL,wainwad01,12000000
2013westbja01,2013,SLN,NL,westbja01,8750000
2013wiggity01,2013,SLN,NL,wiggity01,2500000
2013carmofa01,2013,TBA,AL,carmofa01,3250000
2013cobbal01,2013,TBA,AL,cobbal01,502200
2013escobyu01,2013,TBA,AL,escobyu01,5000000
2013farnsky01,2013,TBA,AL,farnsky01,1250000
2013fuldsa01,2013,TBA,AL,fuldsa01,725000
2013hellije01,2013,TBA,AL,hellije01,503000
2013jennide01,2013,TBA,AL,jennide01,501800
2013johnske05,2013,TBA,AL,johnske05,2450000
2013joycema01,2013,TBA,AL,joycema01,2450000
2013loneyja01,2013,TBA,AL,loneyja01,2000000
2013longoev01,2013,TBA,AL,longoev01,2500018
2013mcgeeja01,2013,TBA,AL,mcgeeja01,506200
2013molinjo01,2013,TBA,AL,molinjo01,1500000
2013moorema02,2013,TBA,AL,moorema02,1100000
2013peraljo01,2013,TBA,AL,peraljo01,3000000
2013priceda01,2013,TBA,AL,priceda01,9831954
2013ramosce01,2013,TBA,AL,ramosce01,501300
2013roberry01,2013,TBA,AL,roberry01,2950000
2013rodnefe01,2013,TBA,AL,rodnefe01,2500000
2013rodrise01,2013,TBA,AL,rodrise01,1000000
2013scottlu01,2013,TBA,AL,scottlu01,2750000
2013torreal01,2013,TBA,AL,torreal01,496500
2013zobribe01,2013,TBA,AL,zobribe01,5687300
2013andruel01,2013,TEX,AL,andruel01,5050000
2013beltrad01,2013,TEX,AL,beltrad01,16000000
2013berkmla01,2013,TEX,AL,berkmla01,10000000
2013borboju01,2013,TEX,AL,borboju01,496000
2013burnsco01,2013,TEX,AL,burnsco01,492000
2013cruzne02,2013,TEX,AL,cruzne02,10250000
2013darviyu01,2013,TEX,AL,darviyu01,9500000
2013felizne01,2013,TEX,AL,felizne01,2900000
2013frasoja01,2013,TEX,AL,frasoja01,1500000
2013garcile02,2013,TEX,AL,garcile02,490000
2013gentrcr01,2013,TEX,AL,gentrcr01,501000
2013harrima01,2013,TEX,AL,harrima01,5200000
2013hollade01,2013,TEX,AL,hollade01,3400000
2013kinslia01,2013,TEX,AL,kinslia01,13000000
2013kirkmmi01,2013,TEX,AL,kirkmmi01,495800
2013lindbjo01,2013,TEX,AL,lindbjo01,500100
2013martile01,2013,TEX,AL,martile01,3250000
2013morelmi01,2013,TEX,AL,morelmi01,502700
2013murphda07,2013,TEX,AL,murphda07,5775000
2013nathajo01,2013,TEX,AL,nathajo01,8000000
2013ogandal01,2013,TEX,AL,ogandal01,506000
2013ortizjo05,2013,TEX,AL,ortizjo05,490000
2013perezma02,2013,TEX,AL,perezma02,492000
2013pierzaj01,2013,TEX,AL,pierzaj01,7500000
2013profaju01,2013,TEX,AL,profaju01,491000
2013rossro01,2013,TEX,AL,rossro01,497400
2013schepta01,2013,TEX,AL,schepta01,493600
2013soriajo01,2013,TEX,AL,soriajo01,2000000
2013sotoge01,2013,TEX,AL,sotoge01,2750000
2013arencjp01,2013,TOR,AL,arencjp01,505600
2013bautijo02,2013,TOR,AL,bautijo02,14000000
2013blanche01,2013,TOR,AL,blanche01,750000
2013bonifem01,2013,TOR,AL,bonifem01,2600000
2013buehrma01,2013,TOR,AL,buehrma01,12000000
2013cabreme01,2013,TOR,AL,cabreme01,8000000
2013cecilbr01,2013,TOR,AL,cecilbr01,510000
2013davisra01,2013,TOR,AL,davisra01,2500000
2013delabst01,2013,TOR,AL,delabst01,498900
2013derosma01,2013,TOR,AL,derosma01,750000
2013dickera01,2013,TOR,AL,dickera01,5000000
2013drabeky01,2013,TOR,AL,drabeky01,499500
2013encared01,2013,TOR,AL,encared01,8000000
2013happja01,2013,TOR,AL,happja01,3700000
2013izturma01,2013,TOR,AL,izturma01,3000000
2013janssca01,2013,TOR,AL,janssca01,3900000
2013jeffrje01,2013,TOR,AL,jeffrje01,495900
2013johnsjo09,2013,TOR,AL,johnsjo09,13750000
2013lawribr01,2013,TOR,AL,lawribr01,500000
2013lindad01,2013,TOR,AL,lindad01,5150000
2013loupaa01,2013,TOR,AL,loupaa01,494200
2013mcgowdu01,2013,TOR,AL,mcgowdu01,1500000
2013morrobr01,2013,TOR,AL,morrobr01,8000000
2013oliveda02,2013,TOR,AL,oliveda02,3000000
2013perezlu01,2013,TOR,AL,perezlu01,500000
2013rasmuco01,2013,TOR,AL,rasmuco01,4675000
2013reyesjo01,2013,TOR,AL,reyesjo01,10000000
2013rogeres01,2013,TOR,AL,rogeres01,509000
2013romerri01,2013,TOR,AL,romerri01,7500000
2013santose01,2013,TOR,AL,santose01,2750000
2013tholejo01,2013,TOR,AL,tholejo01,1250000
2013bernaro01,2013,WAS,NL,bernaro01,1212500
2013clippty01,2013,WAS,NL,clippty01,4000000
2013desmoia01,2013,WAS,NL,desmoia01,3800000
2013detwiro01,2013,WAS,NL,detwiro01,2337500
2013dukeza01,2013,WAS,NL,dukeza01,700000
2013espinda01,2013,WAS,NL,espinda01,526250
2013gonzagi01,2013,WAS,NL,gonzagi01,6350000
2013harenda01,2013,WAS,NL,harenda01,13000000
2013harpebr03,2013,WAS,NL,harpebr03,2000000
2013larocad01,2013,WAS,NL,larocad01,10000000
2013lombast02,2013,WAS,NL,lombast02,501250
2013matthry01,2013,WAS,NL,matthry01,504500
2013moorety01,2013,WAS,NL,moorety01,493000
2013ramoswi01,2013,WAS,NL,ramoswi01,501250
2013rodrihe03,2013,WAS,NL,rodrihe03,501000
2013soriara01,2013,WAS,NL,soriara01,11742091
2013spande01,2013,WAS,NL,spande01,4750000
2013stammcr01,2013,WAS,NL,stammcr01,875000
2013storedr01,2013,WAS,NL,storedr01,2500000
2013strasst01,2013,WAS,NL,strasst01,3900000
2013suzukku01,2013,WAS,NL,suzukku01,6487500
2013tracych01,2013,WAS,NL,tracych01,1000000
2013werthja01,2013,WAS,NL,werthja01,16571429
2013zimmejo02,2013,WAS,NL,zimmejo02,5350000
2013zimmery01,2013,WAS,NL,zimmery01,14100000
2014arroybr01,2014,ARI,NL,arroybr01,9500000
2014cahiltr01,2014,ARI,NL,cahiltr01,7700000
2014campato01,2014,ARI,NL,campato01,509500
2014chaveer01,2014,ARI,NL,chaveer01,3500000
